id,area,aspects,solidities,extents,perimeters,eccentricities,labels
157,14745.0,0.716577540107,0.847584279323,0.588434831192,570.215291619,0.76,0
158,14835.5,0.723404255319,0.842614938559,0.580237015019,576.457931519,0.76,0
159,14986.0,0.715789473684,0.84221765902,0.579953560372,582.558437467,0.77,0
160,15097.0,0.721052631579,0.844705548498,0.579984633116,581.043718338,0.76,0
161,15381.5,0.717277486911,0.843052886582,0.587820537318,586.457931519,0.77,0
162,15416.5,0.722513089005,0.847293207764,0.584888838303,584.457931876,0.75,0
163,15733.0,0.730569948187,0.843931871563,0.578142799397,593.528998733,0.75,0
164,15842.0,0.716494845361,0.841764076292,0.587480531039,595.043716908,0.76,0
165,16003.0,0.723076923077,0.841554476012,0.582033096927,601.528998852,0.75,0
166,16135.0,0.723076923077,0.843131102873,0.586833969813,599.528998852,0.76,0
167,16315.0,0.720812182741,0.838580345719,0.583220132981,606.700573325,0.76,0
168,16518.5,0.713567839196,0.842136116023,0.584560124566,609.77163887,0.76,0
169,16700.0,0.723618090452,0.843093695259,0.582774986041,612.700572014,0.78,0
170,16980.0,0.73,0.840448432992,0.581506849315,620.357425928,0.75,0
171,17097.0,0.721393034826,0.841905695719,0.586618630983,620.357427478,0.77,0
172,17274.0,0.722772277228,0.84019552596,0.585718160857,625.528998971,0.76,0
173,17363.5,0.727722772277,0.844097125281,0.58474776049,623.771640062,0.76,0
174,17596.0,0.730392156863,0.840827634917,0.578891959468,634.014281273,0.75,0
175,17886.0,0.736585365854,0.84115972986,0.577806493297,635.327988744,0.76,0
176,17941.0,0.714975845411,0.842142316738,0.585618226923,635.671133518,0.77,0
177,18173.5,0.724637681159,0.837411294639,0.585297906602,644.600066066,0.76,0
178,18528.5,0.727272727273,0.840028105182,0.583244145052,648.742202044,0.76,0
179,18523.5,0.730769230769,0.844684097473,0.585890055668,643.913775682,0.77,0
180,18873.0,0.728571428571,0.843222228383,0.587394957983,653.327989578,0.76,0
181,18939.0,0.725118483412,0.841097833454,0.586655515287,656.499561787,0.76,0
182,19259.5,0.72641509434,0.845697846858,0.589913624112,657.085347533,0.75,0
183,19356.5,0.727699530516,0.841202925442,0.586294108738,661.085348368,0.77,0
184,19873.0,0.744186046512,0.841773086635,0.577703488372,672.984841824,0.77,0
185,20054.0,0.73732718894,0.84085619891,0.577592165899,678.156415701,0.76,0
186,20185.0,0.73732718894,0.844348695539,0.581365207373,675.813269258,0.76,0
187,20605.0,0.739726027397,0.842344088292,0.580782456734,683.47012651,0.76,0
188,20812.5,0.745454545455,0.841045013978,0.576843126386,689.712765098,0.76,0
189,20962.5,0.737556561086,0.844717114584,0.581919884518,692.399056315,0.76,0
190,21273.0,0.743243243243,0.843413615449,0.580753480753,693.470124722,0.77,0
191,21477.5,0.732142857143,0.842172332743,0.584644490418,697.227483869,0.77,0
192,21820.5,0.737777777778,0.8428483107,0.58421686747,706.541191816,0.77,0
193,21992.0,0.735682819383,0.843009100746,0.580126091429,709.470123172,0.76,0
194,22270.5,0.740088105727,0.844923739112,0.583975770925,711.026472807,0.77,0
195,22595.0,0.742358078603,0.838637836731,0.58040071924,719.955404878,0.76,0
196,22855.0,0.74347826087,0.842860300771,0.581108568523,723.61225903,0.75,0
197,23049.0,0.74025974026,0.841373265285,0.583504215083,726.783830881,0.76,0
198,23361.0,0.74678111588,0.839810184995,0.576217256179,733.269114017,0.76,0
199,23802.5,0.75641025641,0.838086684138,0.574689748419,742.683327913,0.75,0
200,24208.0,0.752100840336,0.835003360175,0.568236233041,756.92596674,0.75,0
201,24622.5,0.748953974895,0.837941769171,0.575547556158,755.168607473,0.76,0
202,24842.0,0.75,0.841402899824,0.575046296296,757.411249518,0.75,0
203,25119.0,0.759336099585,0.83894993207,0.569553091626,764.239675522,0.77,0
204,25443.0,0.753086419753,0.840507413562,0.572151386359,766.239675879,0.77,0
205,25635.0,0.753086419753,0.840230089512,0.576469000877,771.068101048,0.77,0
206,26139.0,0.771428571429,0.834991771678,0.5644962747,784.724957824,0.78,0
207,26372.0,0.761133603239,0.840997509915,0.567921440262,783.553384066,0.77,0
208,26617.0,0.770161290323,0.833774489533,0.561919439284,795.55338335,0.77,0
209,27007.0,0.76,0.839796010946,0.568568421053,792.381812692,0.78,0
210,27411.5,0.772908366534,0.837503816567,0.562933831684,803.452878118,0.78,0
211,27728.5,0.766798418972,0.838745290041,0.564942341388,807.452880502,0.77,0
212,28014.5,0.779527559055,0.833021109625,0.557036904478,812.766588092,0.77,0
213,28516.5,0.76171875,0.841356009732,0.571243990385,817.452878237,0.77,0
214,12507.0,0.796052631579,0.868632143149,0.680023923445,500.592927098,0.69,0
215,12678.5,0.785714285714,0.871344621344,0.680396050231,503.178714037,0.69,0
216,13239.5,0.806451612903,0.871765319867,0.683329032258,514.007141232,0.72,0
217,13507.0,0.825806451613,0.869960061381,0.680796370968,520.735061526,0.71,0
218,13758.0,0.833333333333,0.869301482518,0.678402366864,527.906634212,0.71,0
219,13997.5,0.834394904459,0.876020897606,0.680580541644,527.320847631,0.72,0
220,14297.0,0.848101265823,0.871396349903,0.675278669941,533.906636,0.65,0
221,14457.0,0.8625,0.863826476674,0.654755434783,540.877197981,0.65,0
222,14560.5,0.863354037267,0.861033080861,0.6506322892,545.605118394,0.67,0
223,15018.5,0.871165644172,0.856926846645,0.648859414154,553.605119348,0.65,0
224,15165.0,0.866666666667,0.855354066074,0.642720915448,557.504613161,0.64,0
225,15248.0,0.877300613497,0.858848705312,0.654167917972,559.01933217,0.68,0
226,15563.5,0.895705521472,0.855395856685,0.653983528028,562.918826938,0.65,0
227,15762.0,0.885542168675,0.854239488095,0.645930661421,574.676186681,0.69,0
228,16198.0,0.909638554217,0.853379690989,0.646213995053,574.81832242,0.65,0
229,16304.0,0.899408284024,0.847819865069,0.634693241981,580.818322539,0.65,0
230,16561.0,0.917159763314,0.846763468418,0.632219889292,583.646748185,0.62,0
231,16684.5,0.923076923077,0.851771488402,0.63285161584,579.889389277,0.64,0
232,16922.5,0.918128654971,0.843909732732,0.630331135695,593.060962558,0.67,0
233,17292.5,0.93023255814,0.845992021497,0.62836119186,595.546244144,0.62,0
234,17368.5,0.936046511628,0.843294810433,0.627202802253,599.060963631,0.65,0
235,17658.5,0.942528735632,0.839082913571,0.61881483039,606.374672174,0.66,0
236,17838.5,0.942857142857,0.838610343236,0.617783549784,613.889390588,0.66,0
237,18055.0,0.96,0.83418036946,0.614115646259,620.960457683,0.63,0
238,18252.0,0.954802259887,0.835503875693,0.610169491525,622.61731112,0.65,0
239,18646.0,0.977401129944,0.827203758364,0.608928513112,634.475176573,0.66,0
240,19035.5,0.994350282486,0.826498487608,0.611052259887,641.889390349,0.63,0
241,19157.5,0.994413407821,0.823093444369,0.601264829578,650.374671102,0.65,0
242,19482.0,1.00552486188,0.817386558068,0.591403072066,660.617311358,0.62,0
243,19811.5,1.01657458564,0.81680065629,0.594868484266,663.688378334,0.61,0
244,20039.0,1.02747252747,0.80869266608,0.588793559382,681.102592707,0.66,0
245,20434.5,1.04395604396,0.806142372108,0.590934065934,691.68837893,0.62,0
246,20725.5,1.03243243243,0.805530720955,0.58654308759,698.173660517,0.59,0
247,21069.5,1.06557377049,0.801914437079,0.590430152725,705.830514669,0.62,0
248,21353.5,1.05376344086,0.799816462657,0.585733486943,715.688379645,0.61,0
249,21716.5,1.06989247312,0.79525771017,0.58671043389,724.658942699,0.6,0
250,21919.0,1.06914893617,0.795175037928,0.580051868318,733.386864781,0.6,0
251,22282.0,1.07407407407,0.794069953158,0.580759506868,736.558436036,0.59,0
252,22602.5,1.06806282723,0.792111301084,0.580086746741,745.14422369,0.6,0
253,23012.5,1.08333333333,0.784552704266,0.57623447516,762.457932711,0.6,0
254,23206.0,1.0890052356,0.790570116713,0.584122029803,759.730010509,0.65,0
255,23406.5,1.08808290155,0.787501048743,0.57751048606,766.114786863,0.59,0
256,23358.5,1.09793814433,0.780607212456,0.565279996128,776.256920815,0.63,0
257,23802.0,1.10824742268,0.786647935928,0.5706545193,780.357427001,0.64,0
258,23905.5,1.11282051282,0.780358422732,0.564941510103,790.742202282,0.65,0
259,24660.0,1.13705583756,0.777060025911,0.558828861494,808.984842658,0.64,0
260,25059.5,1.15656565657,0.775523780598,0.552677429315,812.541193485,0.63,0
261,25404.0,1.15577889447,0.776892610661,0.555036049814,815.955405474,0.61,0
262,25669.0,1.15422885572,0.775662524474,0.550458912335,824.298550487,0.62,0
263,25969.5,1.16417910448,0.77785598521,0.552143130501,828.884338617,0.62,0
264,26741.0,1.18137254902,0.775866068659,0.543914246196,841.612260222,0.63,0
265,26854.0,1.18536585366,0.778681510798,0.539074575931,842.097540975,0.63,0
266,27221.0,1.15533980583,0.783789228955,0.555213347475,836.440687656,0.63,0
267,27744.5,1.15384615385,0.781337123599,0.555779246795,845.653891683,0.62,0
268,27823.0,1.15865384615,0.782457075573,0.555039099904,847.754397035,0.63,0
269,28265.0,1.16267942584,0.781448712244,0.556540059464,854.239676237,0.64,0
270,28738.0,1.15639810427,0.786222365982,0.558192836609,855.896528244,0.64,0
271,29216.0,1.16037735849,0.780831983802,0.560208620954,869.89653194,0.62,0
272,29196.5,1.15962441315,0.779696093629,0.55495048564,868.967600465,0.63,0
273,29702.0,1.15887850467,0.783094727562,0.559654808562,877.210240245,0.64,0
274,29993.5,1.15740740741,0.778586816243,0.555435185185,887.452878237,0.66,0
275,30446.5,1.15137614679,0.781932582261,0.556425673453,890.281308174,0.63,0
276,30586.5,1.15596330275,0.778807590923,0.556766055046,898.766588688,0.65,0
277,31204.0,1.15454545455,0.777601951786,0.558410880458,909.009225488,0.64,0
278,31760.5,1.15765765766,0.777833560007,0.556674378659,918.080294728,0.65,0
279,32024.0,1.15246636771,0.774068790278,0.558775802202,923.009227395,0.62,0
280,32361.0,1.15695067265,0.778086339962,0.562467410575,923.494508624,0.63,0
281,32808.0,1.16517857143,0.773855713994,0.561165845649,941.979789615,0.64,0
282,33215.5,1.16444444444,0.776643750522,0.563452078032,938.908721805,0.62,0
283,34118.5,1.16666666667,0.773346478142,0.56256595436,957.39400363,0.65,0
284,34596.0,1.1652173913,0.773639543425,0.561258922777,965.636645675,0.64,0
285,35129.0,1.17391304348,0.772125326625,0.565684380032,975.979791522,0.64,0
286,35575.5,1.17316017316,0.774938733813,0.568289643935,977.192993164,0.61,0
287,35952.5,1.16738197425,0.772001587331,0.567288879071,985.192994118,0.62,0
288,36419.5,1.17521367521,0.771951204952,0.56595959596,996.84984982,0.61,0
289,37049.5,1.16949152542,0.770468108282,0.568802198477,999.192993045,0.63,0
290,37639.0,1.17299578059,0.772843002807,0.571274625869,1008.60720646,0.65,0
291,38036.5,1.1625,0.772793301897,0.568048088411,1012.50670195,0.61,0
292,38673.5,1.16115702479,0.768597092894,0.568711214376,1029.47726262,0.62,0
293,39251.5,1.1646090535,0.771702692949,0.570773168143,1037.47726679,0.63,0
294,40404.5,1.16599190283,0.769023599602,0.56798948493,1059.96254623,0.59,0
295,40865.5,1.17004048583,0.769689320219,0.572482243671,1059.96254778,0.6,0
296,41499.0,1.15537848606,0.767405734846,0.570119521912,1076.54833019,0.58,0
297,42019.5,1.172,0.769242737656,0.573645051195,1083.61939836,0.61,0
298,42602.0,1.17063492063,0.772251022782,0.573069679849,1088.83260393,0.62,0
299,42757.0,1.16141732283,0.774765794889,0.570625917523,1084.20518517,0.6,0
300,43434.5,1.16929133858,0.777657420769,0.575764203717,1090.93310714,0.6,0
301,44562.5,1.16666666667,0.767353157634,0.573830126967,1123.90367091,0.56,0
302,45613.5,1.16923076923,0.775034618544,0.577093876518,1120.9331069,0.6,0
303,47514.5,1.17490494297,0.778071624972,0.584671514883,1146.44782555,0.6,0
304,48436.5,1.17228464419,0.778227651607,0.579585023513,1153.56052482,0.59,0
305,48670.0,1.17100371747,0.775277765481,0.574378946126,1162.14631069,0.57,0
306,49458.5,1.16666666667,0.778966018382,0.581522633745,1163.07524264,0.58,0
307,50002.5,1.17343173432,0.777758765638,0.580223490914,1175.56052458,0.59,0
308,51153.0,1.17090909091,0.774558420426,0.577673630717,1192.14631176,0.6,0
309,51816.5,1.16606498195,0.773213258663,0.579142962524,1209.35951376,0.58,0
310,52871.5,1.16785714286,0.77699644244,0.57745194408,1213.84479403,0.59,0
311,53133.0,1.16725978648,0.775030630762,0.576479906258,1225.60215425,0.58,0
312,53041.0,1.17857142857,0.774507727008,0.574036796537,1221.25900996,0.57,0
313,52826.0,1.14285714286,0.767434933402,0.56116682247,1229.11687446,0.58,0
314,7834.5,0.692307692308,0.842374056853,0.669615384615,417.521858573,0.82,0
315,8051.0,0.725190839695,0.836858782424,0.646926476497,431.078207374,0.8,0
316,8085.0,0.704545454545,0.83076447975,0.658602150538,439.078206897,0.79,0
317,8308.5,0.736842105263,0.827663487297,0.637448212368,445.320847988,0.78,0
318,8451.5,0.725925925926,0.822050376208,0.638813303099,458.835567117,0.77,0
319,8485.5,0.761194029851,0.811698863481,0.620829675154,461.320847988,0.75,0
320,8759.0,0.739130434783,0.818636377227,0.622264847968,467.220342398,0.76,0
321,8918.5,0.753623188406,0.815815945702,0.621411649944,472.835566759,0.77,0
322,9091.0,0.776978417266,0.807335368702,0.605582200906,479.705623984,0.75,0
323,9416.0,0.834532374101,0.791426763678,0.58397419995,498.048769832,0.71,0
324,9419.0,0.816901408451,0.787739392927,0.571818844099,502.877197027,0.75,0
325,9443.0,0.821428571429,0.791932230863,0.58652173913,501.220342755,0.73,0
326,9639.0,0.835714285714,0.791704305612,0.588461538462,504.04877007,0.68,0
327,9806.0,0.835714285714,0.79668521106,0.598656898657,506.39191556,0.67,0
328,9876.0,0.829787234043,0.796837172851,0.598654300782,508.735062122,0.67,0
329,10048.0,0.839160839161,0.791804564288,0.585547785548,524.048769712,0.69,0
330,10222.0,0.819444444444,0.800187868017,0.601577212806,513.563488603,0.7,0
331,10530.0,0.848275862069,0.794716975134,0.590412111018,526.39191556,0.7,0
332,10628.0,0.835616438356,0.799969885966,0.596676397934,529.563489079,0.67,0
333,10726.0,0.849315068493,0.797887370394,0.592465753425,529.563488483,0.63,0
334,10837.5,0.832214765101,0.797578740083,0.586571768781,533.948264956,0.67,0
335,10956.0,0.838926174497,0.792477390289,0.588241610738,540.877196789,0.69,0
336,11202.5,0.84,0.797728399931,0.592724867725,543.462983131,0.66,0
337,11430.0,0.86,0.799133043424,0.590697674419,548.877196908,0.7,0
338,11332.5,0.828947368421,0.797698231108,0.591713659148,546.634556532,0.68,0
339,11640.5,0.848684210526,0.797458376396,0.593660750714,548.291411042,0.64,0
340,11796.0,0.849673202614,0.801004985563,0.593061840121,554.190905094,0.68,0
341,12024.0,0.849673202614,0.804415448708,0.604524886878,552.877197385,0.67,0
342,12069.0,0.839743589744,0.806293210366,0.590575455079,556.190905213,0.65,0
343,12079.5,0.839743589744,0.805783464707,0.591089254257,558.776691914,0.68,0
344,12246.0,0.858974358974,0.800261389967,0.585820895522,565.019332886,0.64,0
345,12367.0,0.852564102564,0.803495430572,0.596057451321,560.53405118,0.68,0
346,12611.0,0.841772151899,0.810449530475,0.600123727039,559.019332528,0.69,0
347,12900.5,0.854430379747,0.807947636952,0.60480543835,571.94826436,0.69,0
