id,area,aspects,solidities,extents,perimeters,eccentricities,labels
273,9872.5,1.59782608696,0.925517943888,0.182499630287,762.790970922,1.0,2
274,11572.0,1.61951219512,0.934695683254,0.170026447252,855.602152348,1.0,2
275,8053.0,1.29341317365,0.919134840848,0.223247948547,594.465070367,0.99,2
276,10599.5,1.68279569892,0.942596701266,0.182065684153,796.589960814,1.0,2
277,10599.5,1.67005076142,0.879407609065,0.163539721969,843.217376947,1.0,2
278,9118.0,1.58241758242,0.918875330859,0.173954517705,748.205183983,1.0,2
279,9276.0,1.46111111111,0.922847327037,0.195944233207,698.063047886,1.0,2
280,8741.0,1.46820809249,0.91380480985,0.198921305357,673.092485309,1.0,2
281,10261.0,1.61052631579,0.921053804398,0.176487788098,791.175746441,1.0,2
282,10073.0,1.60752688172,0.926338045555,0.181123458122,772.69046545,1.0,2
283,10415.0,1.60209424084,0.931074549159,0.178198679123,790.832601786,1.0,2
284,11194.5,1.6432160804,0.923448126018,0.172029874141,837.702658057,1.0,2
285,10444.0,1.67010309278,0.901666227215,0.166157566501,828.146309733,1.0,2
286,8981.0,1.66860465116,0.943085152336,0.181934203063,732.406195164,1.0,2
287,9050.0,1.51648351648,0.917896435743,0.18016403886,722.205183744,1.0,2
288,9023.0,1.51098901099,0.917857678472,0.18027972028,722.5483284,1.0,2
289,10073.0,1.60752688172,0.926338045555,0.181123458122,772.69046545,1.0,2
290,2837.5,1.64285714286,0.258471486077,0.044959754088,1384.97176838,1.0,2
291,8607.5,1.41860465116,0.923452409361,0.205096740374,654.021418214,1.0,2
292,10078.5,1.61827956989,0.93095325207,0.18001821884,776.104679823,1.0,2
293,11022.0,1.62626262626,0.922767793355,0.172877846791,829.803163767,1.0,2
294,2731.0,1.62702702703,0.274141735855,0.0490437281135,1285.19002402,1.0,2
295,7959.5,1.38036809816,0.921025214985,0.217027948194,610.90871954,0.99,2
296,10736.0,1.61734693878,0.932227665244,0.172793407584,816.974735379,1.0,2
297,9146.0,1.54285714286,0.943810939128,0.193566137566,703.234619498,1.0,2
298,10275.5,1.60526315789,0.928606923062,0.177316652286,789.761533737,1.0,2
299,9435.0,1.53260869565,0.917578400996,0.181833950046,738.205183625,1.0,2
300,8533.5,1.37724550898,0.960330846721,0.222168706066,617.192989945,0.99,2
301,10182.5,1.61170212766,0.928763616283,0.178753247665,780.589961171,1.0,2
302,10078.5,1.61827956989,0.93095325207,0.18001821884,776.104679823,1.0,2
303,9882.0,1.63186813187,0.927843754492,0.182817182817,763.033612847,1.0,2
304,9165.5,1.57777777778,0.923988094924,0.179293818466,737.134116054,1.0,2
305,9034.5,1.48876404494,0.922358336678,0.191530633877,697.477261186,1.0,2
306,7901.5,1.36585365854,0.91974157933,0.215088741289,606.222427726,0.99,2
307,7914.0,1.30487804878,0.926318242801,0.225495782995,590.322934747,0.99,2
308,9607.5,1.52150537634,0.921317597609,0.182520232532,740.104677916,1.0,2
309,8944.0,1.43956043956,0.91917166724,0.187568157034,700.063047051,1.0,2
310,9142.0,1.49720670391,0.923947638345,0.190569498874,703.719901443,1.0,2
311,10361.5,1.6902173913,0.942725858041,0.181069131833,792.104679465,1.0,2
312,8325.0,1.4156626506,0.926595793571,0.213406818764,630.465068936,1.0,2
313,11327.0,1.6157635468,0.925786669998,0.17011594377,845.945299029,1.0,2
314,8099.5,1.35975609756,0.925392734357,0.221467242699,605.394000888,0.99,2
315,9064.5,1.45714285714,0.942157770064,0.20312605042,673.820407033,1.0,2
316,10397.5,1.68306010929,0.938444867201,0.184470584061,784.104678988,1.0,2
317,9418.5,1.54054054054,0.924197812539,0.178634423898,743.276249647,1.0,2
318,9510.0,1.52432432432,0.925052274451,0.18228867165,737.862036467,1.0,2
319,8944.0,1.43956043956,0.91917166724,0.187568157034,700.063047051,1.0,2
